# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement				
#				
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output				
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2014-10-08 01:54:04 EDT       (caww01)				
#				
# Data for the following 1 site(s) are contained in this file				
#    USGS 11472200 OUTLET C NR LONGVALE CA				
# -----------------------------------------------------------------------------------				
#				
# Data provided for site 11472200				
#    DD parameter statistic   Description				
"#    02   00060     00003     Discharge, cubic feet per second (Mean)"				
#				
# Data-value qualification codes included in this output: 				
#     A  Approved for publication -- Processing and review completed.  				
#     e  Value has been estimated.  				
# 				
agenc	y_cd       site_no	datetime	02_00060	_00003  02_00060_00003_cd
USGS	11472200	11/2/64	61	A
USGS	11472200	11/3/64	33	A
USGS	11472200	11/4/64	17	A
USGS	11472200	11/5/64	12	A
USGS	11472200	11/6/64	9	A
USGS	11472200	11/7/64	8	A
USGS	11472200	11/8/64	45	A
USGS	11472200	11/9/64	260	A
USGS	11472200	11/10/64	1300	A
USGS	11472200	11/11/64	2000	A
USGS	11472200	11/12/64	1360	A
USGS	11472200	11/13/64	705	A
USGS	11472200	11/14/64	328	A
USGS	11472200	11/15/64	194	A
USGS	11472200	11/16/64	131	A
USGS	11472200	11/17/64	92	A
USGS	11472200	11/18/64	68	A
USGS	11472200	11/19/64	55	A
USGS	11472200	11/20/64	46	A
USGS	11472200	11/21/64	43	A
USGS	11472200	11/22/64	105	A
USGS	11472200	11/23/64	78	A
USGS	11472200	11/24/64	92	A
USGS	11472200	11/25/64	496	A
USGS	11472200	11/26/64	370	A
USGS	11472200	11/27/64	540	A
USGS	11472200	11/28/64	4300	A
USGS	11472200	11/29/64	2120	A
USGS	11472200	11/30/64	1450	A
USGS	11472200	12/1/64	2150	A
USGS	11472200	12/2/64	2160	A
USGS	11472200	12/3/64	1190	A
USGS	11472200	12/4/64	642	A
USGS	11472200	12/5/64	469	A
USGS	11472200	12/6/64	355	A
USGS	11472200	12/7/64	306	A
USGS	11472200	12/8/64	264	A
USGS	11472200	12/9/64	252	A
USGS	11472200	12/10/64	856	A
USGS	11472200	12/11/64	1350	A
USGS	11472200	12/12/64	640	A
USGS	11472200	12/13/64	421	A
USGS	11472200	12/14/64	410	A
USGS	11472200	12/15/64	509	A
USGS	11472200	12/16/64	377	A
USGS	11472200	12/17/64	307	A
USGS	11472200	12/18/64	282	A
USGS	11472200	12/19/64	2400	A
USGS	11472200	12/20/64	3860	A
USGS	11472200	12/21/64	20700	A
USGS	11472200	12/22/64	52500	A
USGS	11472200	12/23/64	28500	A
USGS	11472200	12/24/64	16000	A
USGS	11472200	12/25/64	8000	A
USGS	11472200	12/26/64	7200	A
USGS	11472200	12/27/64	4440	A
USGS	11472200	12/28/64	3200	A
USGS	11472200	12/29/64	2720	A
USGS	11472200	12/30/64	2530	A
USGS	11472200	12/31/64	2110	A
USGS	11472200	1/1/65	1350	A
USGS	11472200	1/2/65	1300	A
USGS	11472200	1/3/65	2870	A
USGS	11472200	1/4/65	2350	A
USGS	11472200	1/5/65	10900	A
USGS	11472200	1/6/65	9940	A
USGS	11472200	1/7/65	4860	A
USGS	11472200	1/8/65	2420	A
USGS	11472200	1/9/65	1620	A
USGS	11472200	1/10/65	1350	A
USGS	11472200	1/11/65	1570	A
USGS	11472200	1/12/65	1140	A
USGS	11472200	1/13/65	856	A
USGS	11472200	1/14/65	688	A
USGS	11472200	1/15/65	575	A
USGS	11472200	1/16/65	477	A
USGS	11472200	1/17/65	410	A
USGS	11472200	1/18/65	368	A
USGS	11472200	1/19/65	334	A
USGS	11472200	1/20/65	328	A
USGS	11472200	1/21/65	290	A
USGS	11472200	1/22/65	260	A
USGS	11472200	1/23/65	1650	A
USGS	11472200	1/24/65	3850	A
USGS	11472200	1/25/65	1770	A
USGS	11472200	1/26/65	1010	A
USGS	11472200	1/27/65	712	A
USGS	11472200	1/28/65	568	A
USGS	11472200	1/29/65	464	A
USGS	11472200	1/30/65	386	A
USGS	11472200	1/31/65	334	A
USGS	11472200	2/1/65	295	A
USGS	11472200	2/2/65	260	A
USGS	11472200	2/3/65	233	A
USGS	11472200	2/4/65	221	A
USGS	11472200	2/5/65	547	A
USGS	11472200	2/6/65	398	A
USGS	11472200	2/7/65	280	A
USGS	11472200	2/8/65	241	A
USGS	11472200	2/9/65	209	A
USGS	11472200	2/10/65	194	A
USGS	11472200	2/11/65	180	A
USGS	11472200	2/12/65	170	A
USGS	11472200	2/13/65	160	A
USGS	11472200	2/14/65	156	A
USGS	11472200	2/15/65	146	A
USGS	11472200	2/16/65	135	A
USGS	11472200	2/17/65	132	A
USGS	11472200	2/18/65	121	A
USGS	11472200	2/19/65	114	A
USGS	11472200	2/20/65	107	A
USGS	11472200	2/21/65	104	A
USGS	11472200	2/22/65	98	A
USGS	11472200	2/23/65	91	A
USGS	11472200	2/24/65	88	A
USGS	11472200	2/25/65	84	A
USGS	11472200	2/26/65	84	A
USGS	11472200	2/27/65	446	A
USGS	11472200	2/28/65	221	A
USGS	11472200	3/1/65	152	A
USGS	11472200	3/2/65	128	A
USGS	11472200	3/3/65	114	A
USGS	11472200	3/4/65	100	A
USGS	11472200	3/5/65	93	A
USGS	11472200	3/6/65	93	A
USGS	11472200	3/7/65	98	A
USGS	11472200	3/8/65	91	A
USGS	11472200	3/9/65	86	A
USGS	11472200	3/10/65	82	A
USGS	11472200	3/11/65	79	A
USGS	11472200	3/12/65	77	A
USGS	11472200	3/13/65	77	A
USGS	11472200	3/14/65	71	A
USGS	11472200	3/15/65	69	A
USGS	11472200	3/16/65	66	A
USGS	11472200	3/17/65	64	A
USGS	11472200	3/18/65	62	A
USGS	11472200	3/19/65	60	A
USGS	11472200	3/20/65	58	A
USGS	11472200	3/21/65	56	A
USGS	11472200	3/22/65	55	A
USGS	11472200	3/23/65	53	A
USGS	11472200	3/24/65	53	A
USGS	11472200	3/25/65	52	A
USGS	11472200	3/26/65	95	A
USGS	11472200	3/27/65	859	A
USGS	11472200	3/28/65	375	A
USGS	11472200	3/29/65	194	A
USGS	11472200	3/30/65	242	A
USGS	11472200	3/31/65	197	A
USGS	11472200	4/1/65	195	A
USGS	11472200	4/2/65	163	A
USGS	11472200	4/3/65	138	A
USGS	11472200	4/4/65	119	A
USGS	11472200	4/5/65	104	A
USGS	11472200	4/6/65	97	A
USGS	11472200	4/7/65	94	A
USGS	11472200	4/8/65	177	A
USGS	11472200	4/9/65	757	A
USGS	11472200	4/10/65	761	A
USGS	11472200	4/11/65	498	A
USGS	11472200	4/12/65	315	A
USGS	11472200	4/13/65	229	A
USGS	11472200	4/14/65	200	A
USGS	11472200	4/15/65	2000	A
USGS	11472200	4/16/65	1600	A
USGS	11472200	4/17/65	1300	A
USGS	11472200	4/18/65	2200	A
USGS	11472200	4/19/65	1700	A
USGS	11472200	4/20/65	1450	A
USGS	11472200	4/21/65	1280	A
USGS	11472200	4/22/65	860	A
USGS	11472200	4/23/65	600	A
USGS	11472200	4/24/65	430	A
USGS	11472200	4/25/65	330	A
USGS	11472200	4/26/65	280	A
USGS	11472200	4/27/65	242	A
USGS	11472200	4/28/65	219	A
USGS	11472200	4/29/65	193	A
USGS	11472200	4/30/65	174	A
USGS	11472200	5/1/65	156	A
USGS	11472200	5/2/65	144	A
USGS	11472200	5/3/65	132	A
USGS	11472200	5/4/65	121	A
USGS	11472200	5/5/65	109	A
USGS	11472200	5/6/65	100	A
USGS	11472200	5/7/65	95	A
USGS	11472200	5/8/65	89	A
USGS	11472200	5/9/65	84	A
USGS	11472200	5/10/65	78	A
USGS	11472200	5/11/65	73	A
USGS	11472200	5/12/65	71	A
USGS	11472200	5/13/65	66	A
USGS	11472200	5/14/65	63	A
USGS	11472200	5/15/65	59	A
USGS	11472200	5/16/65	56	A
USGS	11472200	5/17/65	53	A
USGS	11472200	5/18/65	50	A
USGS	11472200	5/19/65	48	A
USGS	11472200	5/20/65	50	A
USGS	11472200	5/21/65	52	A
USGS	11472200	5/22/65	50	A
USGS	11472200	5/23/65	45	A
USGS	11472200	5/24/65	42	A
USGS	11472200	5/25/65	38	A
USGS	11472200	5/26/65	36	A
USGS	11472200	5/27/65	35	A
USGS	11472200	5/28/65	31	A
USGS	11472200	5/29/65	29	A
USGS	11472200	5/30/65	26	A
USGS	11472200	5/31/65	24	A
USGS	11472200	6/1/65	24	A
USGS	11472200	6/2/65	22	A
USGS	11472200	6/3/65	20	A
USGS	11472200	6/4/65	20	A
USGS	11472200	6/5/65	19	A
USGS	11472200	6/6/65	18	A
USGS	11472200	6/7/65	17	A
USGS	11472200	6/8/65	18	A
USGS	11472200	6/9/65	19	A
USGS	11472200	6/10/65	19	A
USGS	11472200	6/11/65	17	A
USGS	11472200	6/12/65	16	A
USGS	11472200	6/13/65	15	A
USGS	11472200	6/14/65	16	A
USGS	11472200	6/15/65	16	A
USGS	11472200	6/16/65	15	A
USGS	11472200	6/17/65	17	A
USGS	11472200	6/18/65	15	A
USGS	11472200	6/19/65	15	A
USGS	11472200	6/20/65	15	A
USGS	11472200	6/21/65	14	A
USGS	11472200	6/22/65	12	A
USGS	11472200	6/23/65	11	A
USGS	11472200	6/24/65	12	A
USGS	11472200	6/25/65	11	A
USGS	11472200	6/26/65	10	A
USGS	11472200	6/27/65	11	A
USGS	11472200	6/28/65	9.6	A
USGS	11472200	6/29/65	8.9	A
USGS	11472200	6/30/65	8.1	A
USGS	11472200	7/1/65	6.8	A
USGS	11472200	7/2/65	6.5	A
USGS	11472200	7/3/65	6.1	A
USGS	11472200	7/4/65	5.1	A
USGS	11472200	7/5/65	4.7	A
USGS	11472200	7/6/65	3.8	A
USGS	11472200	7/7/65	3.2	A
USGS	11472200	7/8/65	3.2	A
USGS	11472200	7/9/65	2.6	A
USGS	11472200	7/10/65	2	A
USGS	11472200	7/11/65	2.6	A
USGS	11472200	7/12/65	2.4	A
USGS	11472200	7/13/65	2.1	A
USGS	11472200	7/14/65	2	A
USGS	11472200	7/15/65	1.6	A
USGS	11472200	7/16/65	1.4	A
USGS	11472200	7/17/65	1.4	A
USGS	11472200	7/18/65	1.3	A
USGS	11472200	7/19/65	1.1	A
USGS	11472200	7/20/65	1.2	A
USGS	11472200	7/21/65	1.4	A
USGS	11472200	7/22/65	1.5	A
USGS	11472200	7/23/65	1.2	A
USGS	11472200	7/24/65	1.1	A
USGS	11472200	7/25/65	1.3	A
USGS	11472200	7/26/65	1.4	A
USGS	11472200	7/27/65	1.5	A
USGS	11472200	7/28/65	1.6	A
USGS	11472200	7/29/65	1.6	A
USGS	11472200	7/30/65	1.5	A
USGS	11472200	7/31/65	2.1	A
USGS	11472200	8/1/65	2.4	A
USGS	11472200	8/2/65	2.1	A
USGS	11472200	8/3/65	1.8	A
USGS	11472200	8/4/65	1.4	A
USGS	11472200	8/5/65	1.3	A
USGS	11472200	8/6/65	1.3	A
USGS	11472200	8/7/65	1.2	A
USGS	11472200	8/8/65	1.1	A
USGS	11472200	8/9/65	1.1	A
USGS	11472200	8/10/65	1.1	A
USGS	11472200	8/11/65	2.4	A
USGS	11472200	8/12/65	5.8	A
USGS	11472200	8/13/65	5	A
USGS	11472200	8/14/65	3.2	A
USGS	11472200	8/15/65	2.2	A
USGS	11472200	8/16/65	1.6	A
USGS	11472200	8/17/65	1.4	A
USGS	11472200	8/18/65	1.3	A
USGS	11472200	8/19/65	1.3	A
USGS	11472200	8/20/65	1.3	A
USGS	11472200	8/21/65	1.3	A
USGS	11472200	8/22/65	1.5	A
USGS	11472200	8/23/65	1.5	A
USGS	11472200	8/24/65	1.5	A
USGS	11472200	8/25/65	1.6	A
USGS	11472200	8/26/65	1.7	A
USGS	11472200	8/27/65	1.9	A
USGS	11472200	8/28/65	1.8	A
USGS	11472200	8/29/65	1.4	A
USGS	11472200	8/30/65	1.3	A
USGS	11472200	8/31/65	1.1	A
USGS	11472200	9/1/65	1.1	A
USGS	11472200	9/2/65	1.2	A
USGS	11472200	9/3/65	1.2	A
USGS	11472200	9/4/65	1.2	A
USGS	11472200	9/5/65	1.2	A
USGS	11472200	9/6/65	1.5	A
USGS	11472200	9/7/65	1.5	A
USGS	11472200	9/8/65	1.5	A
USGS	11472200	9/9/65	1.6	A
USGS	11472200	9/10/65	1.5	A
USGS	11472200	9/11/65	1.3	A
USGS	11472200	9/12/65	1.2	A
USGS	11472200	9/13/65	1.3	A
USGS	11472200	9/14/65	1.4	A
USGS	11472200	9/15/65	1.3	A
USGS	11472200	9/16/65	1.2	A
USGS	11472200	9/17/65	0.9	A
USGS	11472200	9/18/65	0.9	A
USGS	11472200	9/19/65	0.9	A
USGS	11472200	9/20/65	0.8	A
USGS	11472200	9/21/65	1	A
USGS	11472200	9/22/65	0.9	A
USGS	11472200	9/23/65	0.9	A
USGS	11472200	9/24/65	0.8	A
USGS	11472200	9/25/65	0.8	A
USGS	11472200	9/26/65	0.9	A
USGS	11472200	9/27/65	0.9	A
USGS	11472200	9/28/65	1.3	A
USGS	11472200	9/29/65	1.5	A
USGS	11472200	9/30/65	1.3	A
USGS	11472200	10/1/65	1	A
USGS	11472200	10/2/65	0.6	A
USGS	11472200	10/3/65	0.5	A
USGS	11472200	10/4/65	0.6	A
USGS	11472200	10/5/65	2	A
USGS	11472200	10/6/65	3.4	A
USGS	11472200	10/7/65	2.6	A
USGS	11472200	10/8/65	1.5	A
USGS	11472200	10/9/65	1.2	A
USGS	11472200	10/10/65	1.2	A
USGS	11472200	10/11/65	1.4	A
USGS	11472200	10/12/65	1.1	A
USGS	11472200	10/13/65	1	A
USGS	11472200	10/14/65	1.8	A
USGS	11472200	10/15/65	3.5	A
USGS	11472200	10/16/65	3.5	A
USGS	11472200	10/17/65	1.8	A
USGS	11472200	10/18/65	1.6	A
USGS	11472200	10/19/65	1.9	A
USGS	11472200	10/20/65	2.1	A
USGS	11472200	10/21/65	1.7	A
USGS	11472200	10/22/65	1.5	A
USGS	11472200	10/23/65	1.5	A
USGS	11472200	10/24/65	1.2	A
USGS	11472200	10/25/65	1.4	A
USGS	11472200	10/26/65	1.4	A
USGS	11472200	10/27/65	1.2	A
USGS	11472200	10/28/65	1.2	A
USGS	11472200	10/29/65	1.2	A
USGS	11472200	10/30/65	1.2	A
USGS	11472200	10/31/65	1.2	A
USGS	11472200	11/1/65	1.4	A
USGS	11472200	11/2/65	1.4	A
USGS	11472200	11/3/65	1.4	A
USGS	11472200	11/4/65	3.8	A
USGS	11472200	11/5/65	4.3	A
USGS	11472200	11/6/65	3.4	A
USGS	11472200	11/7/65	14	A
USGS	11472200	11/8/65	33	A
USGS	11472200	11/9/65	28	A
USGS	11472200	11/10/65	20	A
USGS	11472200	11/11/65	17	A
USGS	11472200	11/12/65	28	A
USGS	11472200	11/13/65	268	A
USGS	11472200	11/14/65	442	A
USGS	11472200	11/15/65	282	A
USGS	11472200	11/16/65	136	A
USGS	11472200	11/17/65	191	A
USGS	11472200	11/18/65	1070	A
USGS	11472200	11/19/65	764	A
USGS	11472200	11/20/65	264	A
USGS	11472200	11/21/65	150	A
USGS	11472200	11/22/65	99	A
USGS	11472200	11/23/65	80	A
USGS	11472200	11/24/65	1360	A
USGS	11472200	11/25/65	1480	A
USGS	11472200	11/26/65	1060	A
USGS	11472200	11/27/65	726	A
USGS	11472200	11/28/65	364	A
USGS	11472200	11/29/65	231	A
USGS	11472200	11/30/65	171	A
USGS	11472200	12/1/65	128	A
USGS	11472200	12/2/65	95	A
USGS	11472200	12/3/65	79	A
USGS	11472200	12/4/65	68	A
USGS	11472200	12/5/65	60	A
USGS	11472200	12/6/65	53	A
USGS	11472200	12/7/65	47	A
USGS	11472200	12/8/65	42	A
USGS	11472200	12/9/65	41	A
USGS	11472200	12/10/65	38	A
USGS	11472200	12/11/65	37	A
USGS	11472200	12/12/65	40	A
USGS	11472200	12/13/65	40	A
USGS	11472200	12/14/65	36	A
USGS	11472200	12/15/65	31	A
USGS	11472200	12/16/65	29	A
USGS	11472200	12/17/65	27	A
USGS	11472200	12/18/65	26	A
USGS	11472200	12/19/65	25	A
USGS	11472200	12/20/65	24	A
USGS	11472200	12/21/65	24	A
USGS	11472200	12/22/65	25	A
USGS	11472200	12/23/65	24	A
USGS	11472200	12/24/65	797	A
USGS	11472200	12/25/65	1020	A
USGS	11472200	12/26/65	573	A
USGS	11472200	12/27/65	332	A
USGS	11472200	12/28/65	2580	A
USGS	11472200	12/29/65	2250	A
USGS	11472200	12/30/65	1700	A
USGS	11472200	12/31/65	1700	A
USGS	11472200	1/1/66	1150	A
USGS	11472200	1/2/66	1040	A
USGS	11472200	1/3/66	4610	A
USGS	11472200	1/4/66	21100	A
USGS	11472200	1/5/66	15600	A
USGS	11472200	1/6/66	7380	A
USGS	11472200	1/7/66	3080	A
USGS	11472200	1/8/66	1940	A
USGS	11472200	1/9/66	1040	A
USGS	11472200	1/10/66	703	A
USGS	11472200	1/11/66	562	A
USGS	11472200	1/12/66	475	A
USGS	11472200	1/13/66	410	A
USGS	11472200	1/14/66	358	A
USGS	11472200	1/15/66	334	A
USGS	11472200	1/16/66	302	A
USGS	11472200	1/17/66	266	A
USGS	11472200	1/18/66	254	A
USGS	11472200	1/19/66	232	A
USGS	11472200	1/20/66	215	A
USGS	11472200	1/21/66	198	A
USGS	11472200	1/22/66	222	A
USGS	11472200	1/23/66	243	A
USGS	11472200	1/24/66	198	A
USGS	11472200	1/25/66	180	A
USGS	11472200	1/26/66	171	A
USGS	11472200	1/27/66	162	A
USGS	11472200	1/28/66	147	A
USGS	11472200	1/29/66	954	A
USGS	11472200	1/30/66	1610	A
USGS	11472200	1/31/66	898	A
USGS	11472200	2/1/66	1190	A
USGS	11472200	2/2/66	801	A
USGS	11472200	2/3/66	815	A
USGS	11472200	2/4/66	2390	A
USGS	11472200	2/5/66	1760	A
USGS	11472200	2/6/66	1540	A
USGS	11472200	2/7/66	1060	A
USGS	11472200	2/8/66	710	A
USGS	11472200	2/9/66	544	A
USGS	11472200	2/10/66	455	A
USGS	11472200	2/11/66	375	A
USGS	11472200	2/12/66	334	A
USGS	11472200	2/13/66	298	A
USGS	11472200	2/14/66	270	A
USGS	11472200	2/15/66	243	A
USGS	11472200	2/16/66	222	A
USGS	11472200	2/17/66	204	A
USGS	11472200	2/18/66	194	A
USGS	11472200	2/19/66	634	A
USGS	11472200	2/20/66	510	A
USGS	11472200	2/21/66	342	A
USGS	11472200	2/22/66	385	A
USGS	11472200	2/23/66	495	A
USGS	11472200	2/24/66	836	A
USGS	11472200	2/25/66	922	A
USGS	11472200	2/26/66	954	A
USGS	11472200	2/27/66	647	A
USGS	11472200	2/28/66	510	A
USGS	11472200	3/1/66	450	A
USGS	11472200	3/2/66	435	A
USGS	11472200	3/3/66	385	A
USGS	11472200	3/4/66	338	A
USGS	11472200	3/5/66	510	A
USGS	11472200	3/6/66	598	A
USGS	11472200	3/7/66	586	A
USGS	11472200	3/8/66	922	A
USGS	11472200	3/9/66	1790	A
USGS	11472200	3/10/66	1880	A
USGS	11472200	3/11/66	1010	A
USGS	11472200	3/12/66	682	A
USGS	11472200	3/13/66	874	A
USGS	11472200	3/14/66	640	A
USGS	11472200	3/15/66	696	A
USGS	11472200	3/16/66	822	A
USGS	11472200	3/17/66	616	A
USGS	11472200	3/18/66	510	A
USGS	11472200	3/19/66	675	A
USGS	11472200	3/20/66	495	A
USGS	11472200	3/21/66	465	A
USGS	11472200	3/22/66	400	A
USGS	11472200	3/23/66	350	A
USGS	11472200	3/24/66	310	A
USGS	11472200	3/25/66	278	A
USGS	11472200	3/26/66	243	A
USGS	11472200	3/27/66	222	A
USGS	11472200	3/28/66	198	A
USGS	11472200	3/29/66	180	A
USGS	11472200	3/30/66	162	A
USGS	11472200	3/31/66	147	A
USGS	11472200	4/1/66	134	A
USGS	11472200	4/2/66	124	A
USGS	11472200	4/3/66	115	A
USGS	11472200	4/4/66	106	A
USGS	11472200	4/5/66	97	A
USGS	11472200	4/6/66	92	A
USGS	11472200	4/7/66	86	A
USGS	11472200	4/8/66	82	A
USGS	11472200	4/9/66	86	A
USGS	11472200	4/10/66	226	A
USGS	11472200	4/11/66	930	A
USGS	11472200	4/12/66	1080	A
USGS	11472200	4/13/66	550	A
USGS	11472200	4/14/66	358	A
USGS	11472200	4/15/66	278	A
USGS	11472200	4/16/66	232	A
USGS	11472200	4/17/66	198	A
USGS	11472200	4/18/66	171	A
USGS	11472200	4/19/66	147	A
USGS	11472200	4/20/66	130	A
USGS	11472200	4/21/66	117	A
USGS	11472200	4/22/66	108	A
USGS	11472200	4/23/66	97	A
USGS	11472200	4/24/66	90	A
USGS	11472200	4/25/66	80	A
USGS	11472200	4/26/66	76	A
USGS	11472200	4/27/66	69	A
USGS	11472200	4/28/66	65	A
USGS	11472200	4/29/66	62	A
USGS	11472200	4/30/66	58	A
USGS	11472200	5/1/66	54	A
USGS	11472200	5/2/66	51	A
USGS	11472200	5/3/66	49	A
USGS	11472200	5/4/66	46	A
USGS	11472200	5/5/66	44	A
USGS	11472200	5/6/66	43	A
USGS	11472200	5/7/66	42	A
USGS	11472200	5/8/66	38	A
USGS	11472200	5/9/66	39	A
USGS	11472200	5/10/66	39	A
USGS	11472200	5/11/66	38	A
USGS	11472200	5/12/66	37	A
USGS	11472200	5/13/66	34	A
USGS	11472200	5/14/66	32	A
USGS	11472200	5/15/66	31	A
USGS	11472200	5/16/66	30	A
USGS	11472200	5/17/66	30	A
USGS	11472200	5/18/66	28	A
USGS	11472200	5/19/66	26	A
USGS	11472200	5/20/66	25	A
USGS	11472200	5/21/66	22	A
USGS	11472200	5/22/66	23	A
USGS	11472200	5/23/66	21	A
USGS	11472200	5/24/66	25	A
USGS	11472200	5/25/66	20	A
USGS	11472200	5/26/66	15	A
USGS	11472200	5/27/66	18	A
USGS	11472200	5/28/66	18	A
USGS	11472200	5/29/66	18	A
USGS	11472200	5/30/66	18	A
USGS	11472200	5/31/66	19	A
USGS	11472200	6/1/66	19	A
USGS	11472200	6/2/66	18	A
USGS	11472200	6/3/66	18	A
USGS	11472200	6/4/66	18	A
USGS	11472200	6/5/66	16	A
USGS	11472200	6/6/66	17	A
USGS	11472200	6/7/66	17	A
USGS	11472200	6/8/66	17	A
USGS	11472200	6/9/66	16	A
USGS	11472200	6/10/66	16	A
USGS	11472200	6/11/66	15	A
USGS	11472200	6/12/66	13	A
USGS	11472200	6/13/66	13	A
USGS	11472200	6/14/66	12	A
USGS	11472200	6/15/66	11	A
USGS	11472200	6/16/66	10	A
USGS	11472200	6/17/66	9.3	A
USGS	11472200	6/18/66	8.5	A
USGS	11472200	6/19/66	8.1	A
USGS	11472200	6/20/66	7.7	A
USGS	11472200	6/21/66	7.3	A
USGS	11472200	6/22/66	7.3	A
USGS	11472200	6/23/66	6.9	A
USGS	11472200	6/24/66	7.3	A
USGS	11472200	6/25/66	6.9	A
USGS	11472200	6/26/66	6.9	A
USGS	11472200	6/27/66	6.5	A
USGS	11472200	6/28/66	6.1	A
USGS	11472200	6/29/66	5.7	A
USGS	11472200	6/30/66	5.7	A
USGS	11472200	7/1/66	5.3	A
USGS	11472200	7/2/66	5	A
USGS	11472200	7/3/66	5	A
USGS	11472200	7/4/66	4.7	A
USGS	11472200	7/5/66	4.7	A
USGS	11472200	7/6/66	3.4	A
USGS	11472200	7/7/66	3.1	A
USGS	11472200	7/8/66	3.1	A
USGS	11472200	7/9/66	3.4	A
USGS	11472200	7/10/66	3.7	A
USGS	11472200	7/11/66	3.7	A
USGS	11472200	7/12/66	3.4	A
USGS	11472200	7/13/66	3.4	A
USGS	11472200	7/14/66	3.4	A
USGS	11472200	7/15/66	3.4	A
USGS	11472200	7/16/66	3.4	A
USGS	11472200	7/17/66	3.4	A
USGS	11472200	7/18/66	3.1	A
USGS	11472200	7/19/66	3.1	A
USGS	11472200	7/20/66	2.7	A
USGS	11472200	7/21/66	2.7	A
USGS	11472200	7/22/66	2.4	A
USGS	11472200	7/23/66	2	A
USGS	11472200	7/24/66	2	A
USGS	11472200	7/25/66	1.8	A
USGS	11472200	7/26/66	1.8	A
USGS	11472200	7/27/66	1.6	A
USGS	11472200	7/28/66	1.5	A
USGS	11472200	7/29/66	1.4	A
USGS	11472200	7/30/66	1.4	A
USGS	11472200	7/31/66	1.4	A
USGS	11472200	8/1/66	1.4	A
USGS	11472200	8/2/66	1.2	A
USGS	11472200	8/3/66	1	A
USGS	11472200	8/4/66	1	A
USGS	11472200	8/5/66	0.8	A
USGS	11472200	8/6/66	0.8	A
USGS	11472200	8/7/66	0.8	A
USGS	11472200	8/8/66	0.6	A
USGS	11472200	8/9/66	0.6	A
USGS	11472200	8/10/66	0.6	A
USGS	11472200	8/11/66	0.5	A
USGS	11472200	8/12/66	0.5	A
USGS	11472200	8/13/66	0.5	A
USGS	11472200	8/14/66	0.5	A
USGS	11472200	8/15/66	0.5	A
USGS	11472200	8/16/66	0.4	A
USGS	11472200	8/17/66	0.4	A
USGS	11472200	8/18/66	0.4	A
USGS	11472200	8/19/66	0.3	A
USGS	11472200	8/20/66	0.2	A
USGS	11472200	8/21/66	0.2	A
USGS	11472200	8/22/66	0.2	A
USGS	11472200	8/23/66	0.2	A
USGS	11472200	8/24/66	0.2	A
USGS	11472200	8/25/66	0.2	A
USGS	11472200	8/26/66	0.2	A
USGS	11472200	8/27/66	0.3	A
USGS	11472200	8/28/66	0.3	A
USGS	11472200	8/29/66	0.3	A
USGS	11472200	8/30/66	0.9	A
USGS	11472200	8/31/66	1.4	A
USGS	11472200	9/1/66	1.4	A
USGS	11472200	9/2/66	1.4	A
USGS	11472200	9/3/66	1.2	A
USGS	11472200	9/4/66	0.9	A
USGS	11472200	9/5/66	0.8	A
USGS	11472200	9/6/66	0.5	A
USGS	11472200	9/7/66	0.5	A
USGS	11472200	9/8/66	0.5	A
USGS	11472200	9/9/66	0.6	A
USGS	11472200	9/10/66	0.6	A
USGS	11472200	9/11/66	0.6	A
USGS	11472200	9/12/66	0.6	A
USGS	11472200	9/13/66	0.8	A
USGS	11472200	9/14/66	0.9	A
USGS	11472200	9/15/66	0.9	A
USGS	11472200	9/16/66	0.9	A
USGS	11472200	9/17/66	0.8	A
USGS	11472200	9/18/66	1.6	A
USGS	11472200	9/19/66	1.8	A
USGS	11472200	9/20/66	1.8	A
USGS	11472200	9/21/66	1.6	A
USGS	11472200	9/22/66	1.5	A
USGS	11472200	9/23/66	2.4	A
USGS	11472200	9/24/66	2.4	A
USGS	11472200	9/25/66	2.1	A
USGS	11472200	9/26/66	2	A
USGS	11472200	9/27/66	1.8	A
USGS	11472200	9/28/66	1.5	A
USGS	11472200	9/29/66	1.4	A
USGS	11472200	9/30/66	1.4	A
USGS	11472200	10/1/66	1.2	A
USGS	11472200	10/2/66	1.2	A
USGS	11472200	10/3/66	1.2	A
USGS	11472200	10/4/66	1.4	A
USGS	11472200	10/5/66	1.4	A
USGS	11472200	10/6/66	1.4	A
USGS	11472200	10/7/66	1.4	A
USGS	11472200	10/8/66	1.4	A
USGS	11472200	10/9/66	1.4	A
USGS	11472200	10/10/66	1.4	A
USGS	11472200	10/11/66	1.4	A
USGS	11472200	10/12/66	1.4	A
USGS	11472200	10/13/66	1.2	A
USGS	11472200	10/14/66	1.2	A
USGS	11472200	10/15/66	1.2	A
USGS	11472200	10/16/66	1.2	A
USGS	11472200	10/17/66	1.4	A
USGS	11472200	10/18/66	1.4	A
USGS	11472200	10/19/66	1.4	A
